,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1.7480518817901611,1.2035208940505981,1.034775733947754,1.0615986585617065,0.5741860866546631,0.0,0.8797121047973633,1.058608889579773,1.0152243375778198,0.0,0.0,0.46282750368118286,0.0,1.317873239517212,0.9684321284294128,0.0,0.3820820450782776,1.0476502180099487,0.0,0.0
1,1.7604494094848633,1.2511017322540283,1.0625594854354858,1.0919291973114014,0.549208402633667,0.0,0.8964362144470215,1.1129112243652344,1.0113294124603271,0.0,0.0,0.5095889568328857,0.0,1.3263336420059204,1.0028324127197266,0.0,0.4232665002346039,1.0659053325653076,0.0,0.0
2,1.6068998575210571,1.1530247926712036,0.9573954343795776,1.0121866464614868,0.4784935712814331,0.0,0.7919028997421265,0.9723890423774719,0.9169622659683228,0.0,0.00324133038520813,0.4723093509674072,0.0,1.2126933336257935,0.9134610295295715,0.0,0.3896915912628174,0.9099516868591309,0.0,0.0
3,1.0719853639602661,0.7295687198638916,0.6219742298126221,0.6728665828704834,0.28150999546051025,0.0,0.5075526833534241,0.6596234440803528,0.5608720183372498,0.0,0.0,0.3256732225418091,0.0,0.7623637914657593,0.6341028213500977,0.0,0.32141685485839844,0.5786494016647339,0.0,0.0
4,0.7954576015472412,0.6377159953117371,0.5003305077552795,0.5553910732269287,0.2113802134990692,0.0,0.4140391945838928,0.489261656999588,0.3844851851463318,0.0,0.0,0.32675978541374207,0.0,0.5618417859077454,0.504994809627533,0.0,0.2908051013946533,0.4122604429721832,0.0,0.0
5,1.0196760892868042,0.7754740715026855,0.5914008617401123,0.6749099493026733,0.2115844339132309,0.0,0.5497753620147705,0.5913068056106567,0.4823489189147949,0.0,0.0,0.3619966506958008,0.0,0.6835119724273682,0.663437008857727,0.0,0.3277186155319214,0.4709964394569397,0.0,0.0
6,1.0578733682632446,0.7506574988365173,0.5761914253234863,0.626213788986206,0.23298615217208862,0.0,0.577817976474762,0.5610874891281128,0.539418637752533,0.0,0.0,0.36149829626083374,0.0,0.7523350119590759,0.6743542551994324,0.0,0.2685946822166443,0.491784006357193,0.0,0.0
7,0.8783164024353027,0.5015445947647095,0.44597944617271423,0.46437373757362366,0.1913067251443863,0.0,0.40192002058029175,0.47923368215560913,0.4487607181072235,0.0,0.0,0.24819013476371765,0.0,0.5579270720481873,0.5596864819526672,0.0,0.2169782817363739,0.4336920976638794,0.0,0.0
8,1.0068246126174927,0.6245816349983215,0.5304027795791626,0.544907808303833,0.2921043932437897,0.0,0.4769323468208313,0.5714049935340881,0.5467930436134338,0.0,0.0,0.2808687686920166,0.0,0.6943581104278564,0.6572555899620056,0.0,0.2543521523475647,0.5296671986579895,0.0,0.0
9,1.2654929161071777,0.8065406084060669,0.6707906723022461,0.6877071857452393,0.37902361154556274,0.0,0.630767285823822,0.7156693935394287,0.6867424249649048,0.0,0.0,0.3281521499156952,0.0,0.8843232989311218,0.7841005921363831,0.0,0.30361053347587585,0.6460793018341064,0.0,0.0
10,1.2787896394729614,0.8979962468147278,0.7485187649726868,0.7417221069335938,0.4412614703178406,0.0,0.6952120661735535,0.7849871516227722,0.6621768474578857,0.0,0.0,0.41278940439224243,0.0,0.9531674981117249,0.7382534146308899,0.0,0.3571576178073883,0.7454921007156372,0.0,0.0
11,1.4111230373382568,0.8876922130584717,0.7587292790412903,0.7733010053634644,0.45144373178482056,0.0,0.6984262466430664,0.8169196844100952,0.7708261013031006,0.0,0.0,0.3732808232307434,0.0,1.0153096914291382,0.8302513360977173,0.0,0.3091399073600769,0.7885549664497375,0.0,0.0
12,1.8723955154418945,1.2884961366653442,1.0613088607788086,1.098677635192871,0.544755220413208,0.0,0.9823811054229736,1.1114028692245483,1.049185872077942,0.0,0.0,0.5082501769065857,0.0,1.3896013498306274,1.0526461601257324,0.0,0.3873974084854126,1.067247748374939,0.0,0.0
13,1.9755207300186157,1.4005014896392822,1.1493405103683472,1.1978658437728882,0.6086243987083435,0.0,1.0373616218566895,1.1661485433578491,1.1407346725463867,0.0,0.00658300518989563,0.543472945690155,0.0,1.4887510538101196,1.1208744049072266,0.0,0.4056546688079834,1.1372313499450684,0.0,0.0
14,1.740745186805725,1.1500283479690552,0.9914923906326294,1.0113080739974976,0.5478601455688477,0.0,0.8681553602218628,1.0346627235412598,0.9915890693664551,0.0,0.0,0.44343698024749756,0.0,1.2900824546813965,0.9802407026290894,0.0,0.37120872735977173,1.0158886909484863,0.0,0.0
15,1.4430198669433594,0.9966752529144287,0.8619352579116821,0.8879058361053467,0.4829261302947998,0.0,0.7073429226875305,0.9015254974365234,0.8194990754127502,0.0,0.0,0.4054979085922241,0.0,1.093872308731079,0.8140273094177246,0.0,0.372454971075058,0.8772281408309937,0.0,0.0
16,1.3437848091125488,0.95749431848526,0.8004764914512634,0.8625599145889282,0.39866143465042114,0.0,0.6639232039451599,0.8486595153808594,0.7473782300949097,0.0,0.0,0.39792436361312866,0.0,0.9931491017341614,0.7746362090110779,0.0,0.37146711349487305,0.7912775874137878,0.0,0.0
17,1.2005504369735718,0.9021890163421631,0.7140798568725586,0.8036381006240845,0.32392388582229614,0.0,0.6142675280570984,0.7201574444770813,0.6388682723045349,0.0,0.0,0.39703357219696045,0.0,0.8706337809562683,0.7269660830497742,0.0,0.3491569757461548,0.6177541017532349,0.0,0.0
18,0.9752777218818665,0.7467880845069885,0.5826466679573059,0.6532301902770996,0.2414526790380478,0.0,0.5281074047088623,0.5889872312545776,0.47486627101898193,0.0,0.0,0.350843608379364,0.0,0.6842492818832397,0.6022799015045166,0.0,0.3204171061515808,0.48307350277900696,0.0,0.0
19,0.9709091186523438,0.7048789858818054,0.5575497150421143,0.619986891746521,0.24455247819423676,0.0,0.514577329158783,0.5757015347480774,0.4774446189403534,0.0,0.0,0.31839367747306824,0.0,0.6739028692245483,0.6077272891998291,0.0,0.29763609170913696,0.4746851325035095,0.0,0.0
20,1.0536919832229614,0.7336623668670654,0.5833005309104919,0.6206833124160767,0.21504144370555878,0.0,0.5425193905830383,0.5939396619796753,0.5580421686172485,0.0,0.0,0.339840292930603,0.0,0.7261205315589905,0.6693709492683411,0.0,0.2593088448047638,0.5342524647712708,0.0,0.0
21,1.066986322402954,0.6096903085708618,0.5207423567771912,0.5532083511352539,0.23358571529388428,0.0,0.47602444887161255,0.5678051114082336,0.569425106048584,0.0,0.0,0.2497599571943283,0.0,0.6998746991157532,0.6610717177391052,0.0,0.22718843817710876,0.5301863551139832,0.0,0.0
22,1.0415382385253906,0.6684216856956482,0.56061190366745,0.5900989770889282,0.3184819221496582,0.0,0.4905117154121399,0.5985622406005859,0.5557821989059448,0.0,0.0,0.3020491600036621,0.0,0.7285733819007874,0.6604022979736328,0.0,0.2776437997817993,0.5503824949264526,0.0,0.0
