,0,1,2,3,4,5,6,7,8,9
0,-1.4380410945776756,0.18825809481176675,-1.1181007732044579,0.1757396826070458,-1.2122076569181495,0.16218542568406086,-1.22091445055875,0.2213298534831579,94041818.18181813,62525521.0219405
1,-1.2418831839705957,0.18905477106429774,-0.8546404405073682,0.17795747605339207,-0.9463797193585055,0.16219666113665204,-0.9933036023920216,0.2237776936233683,26264424.24242437,53914573.2605245
2,-0.7332250927433792,0.17313356066547908,-0.3960363792650634,0.18449113023800445,-0.7549565127401614,0.16458955073970788,-0.2942370645927683,0.19314939175003173,50783090.909090936,53523796.64019384
3,0.23065505605755376,0.24412042970945036,0.5732545708164993,0.2514755324384284,0.17408826134421407,0.21254701001827572,0.5837390639565188,0.24412928466401904,330059333.33333343,100479342.68372145
4,1.2270021438598633,0.25679837438187214,1.749864672169541,0.2784955842373808,0.9790125037684616,0.24980996885850176,1.78233190016313,0.26911702014538685,194180424.24242437,102051105.40887617
5,1.8736474080519239,0.26814296169357016,2.1726189598892676,0.2838102923717112,1.7344790516477637,0.2548830611010772,1.9825484535910887,0.2675979436883272,21933757.575757504,103931266.50440626
6,2.1273003924976708,0.2725164723082456,2.1279763091694237,0.2820492731310796,1.756124099095664,0.24603432728144603,2.271712657177085,0.2880668708286853,58145818.18181813,103499485.3425045
7,2.2270701509533497,0.27706723660453386,2.195278875755542,0.2923043043983725,2.032097975413003,0.25438147664285127,2.239921670971494,0.2920221374931742,51146666.66666657,105409928.3079678
8,2.0376761031873336,0.2636874098322465,1.8753382653901074,0.27027591332152234,1.8038105964660645,0.24036531414833065,1.884469913713862,0.269600741296903,-33098121.21212125,106978275.81149669
9,0.9060472069364556,0.21440506462189027,0.6503655693747801,0.2022059014682504,0.9403771703893504,0.21132989492948356,0.7088751865155762,0.18436340307192706,-494056606.0606061,105514271.51944116
10,0.12209162567601073,0.18649303924889313,-0.348349340034253,0.18964280169224523,-0.05986188397262726,0.17608817975898347,0.03145347942005383,0.15209710570590632,-333096909.09090906,100826230.16772656
11,-0.4285039323748929,0.1732681425997328,-0.6737013296647509,0.18789771978238032,-0.4538691405094042,0.1616528586543226,-0.3196019114870019,0.1530807440258073,-367839818.1818181,101789697.07754244
12,-0.9574543707298533,0.19049122266677007,-0.882034771370166,0.19899631432691225,-0.6987283085331741,0.1628234172340332,-0.9530573180227542,0.1735684913425732,-382709515.1515151,101754140.63381864
13,-1.4028682853236374,0.2015475055021205,-1.3460499951333738,0.2025953119703404,-1.1028813954555616,0.17802127578862237,-1.2567642240813282,0.17719455294476086,-309865393.9393939,102074038.0534291
14,-1.2080627137964406,0.15839597781424625,-1.2263260465679782,0.1697072064359692,-1.0176539782321825,0.15102716986781595,-1.1972406054988083,0.16009102484832224,45127515.151515156,24571226.828357156
15,-1.0071700269525685,0.15839597781424625,-0.772118785164575,0.15294055360787126,-0.8258927952159523,0.121639202823451,-0.5461989749561669,0.17271046180349475,64977818.18181813,24302372.240878355
16,-0.3875813700936037,0.1700275882974074,0.026041558294584988,0.17675879347418455,-0.23268381754557144,0.1486237810872928,-0.1640287312594335,0.1942065645568778,-49795030.30303031,24442883.155309897
17,0.20427497950467277,0.18374901537429697,0.4396644505587499,0.20150584429637053,0.07372874202149937,0.17068969304724985,0.5604032314184959,0.19541388263681575,-12624181.818181872,25991385.631041057
18,0.9138256853277049,0.1829641151772591,1.2053573492801561,0.20236879529410873,0.702110637318003,0.17955887762142628,1.3271102760777298,0.2043452542752282,-65210727.27272734,27171468.036396056
19,1.465097087802314,0.18541878782122642,1.640963518258296,0.20499693316020984,1.3382711916258838,0.1918518763479141,1.6913555246410983,0.20286078529373122,-145703515.15151516,30597159.81750351
20,1.6524618322199025,0.19457336210670265,1.6788422700130567,0.2062273814957845,1.6216858950528223,0.19276916252640672,1.6957522522319435,0.20956931939489423,-157094848.4848486,30685869.670281265
21,1.4694938515171874,0.19999118204073296,1.5577654405073682,0.1965493005986039,1.5905709700150927,0.19301249567407283,1.494520902633667,0.2270577650127097,-89403151.51515141,21114770.693083256
