,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.9276357293128968,1.2475621700286863,0.5226479768753052,0.2730712592601776,1.2170417308807373,0.0,0.8260378837585449,0.0,0.0,0.0,0.9003135561943054,0.7189207077026367,0.8728613257408142,0.0,0.7533366084098816,1.1730705499649048,0.8619353771209717,0.4876666069030762,0.7765731811523438,0.8232324123382568
1,0.7358623743057251,0.9629184007644652,0.4316213428974152,0.28760048747062683,0.9402183890342712,0.0,0.6442476511001587,0.0,0.0,0.0,0.701662540435791,0.6116688251495361,0.6549214720726013,0.0,0.5640158653259277,0.9503310322761536,0.6151666641235352,0.40730535984039307,0.5677342414855957,0.6404852867126465
2,0.7552066445350647,0.90604168176651,0.4128440916538239,0.2642228305339813,0.8415892124176025,0.0,0.6089189052581787,0.0,0.0,0.0,0.6959908604621887,0.5655622482299805,0.643423855304718,0.0,0.5842313170433044,0.8880677223205566,0.5761961936950684,0.3624522387981415,0.5432243347167969,0.6343294978141785
3,0.5731226205825806,0.7657653093338013,0.317393571138382,0.1822427213191986,0.6936444044113159,0.0,0.48081174492836,0.0,0.0,0.0,0.5284659266471863,0.4628779292106629,0.5179107785224915,0.0,0.462470144033432,0.7661184072494507,0.4227359294891357,0.3011114001274109,0.5270327925682068,0.4975016117095947
4,0.5323511362075806,0.761147141456604,0.3239544630050659,0.157372385263443,0.7249798774719238,0.0,0.4885270297527313,0.0,0.0,0.0,0.5090030431747437,0.43875494599342346,0.5226019024848938,0.0,0.4425766170024872,0.7587158679962158,0.4548447132110596,0.27817702293396,0.5316523909568787,0.4651324152946472
5,0.5852234959602356,0.7548598647117615,0.2948782444000244,0.1354394108057022,0.6674376726150513,0.0,0.5015404224395752,0.0,0.0,0.0,0.53166663646698,0.4039413332939148,0.4833415150642395,0.0,0.4569047689437866,0.7363719940185547,0.3732473850250244,0.350792795419693,0.5048624277114868,0.4397444725036621
6,0.5274317264556885,0.7669143080711365,0.29270923137664795,0.12639176845550534,0.7472671270370483,0.0,0.5146800875663757,0.0,0.0,0.0,0.4934730529785156,0.4109457135200501,0.4841479361057282,0.0,0.4324687719345093,0.6861636638641357,0.41065859794616705,0.3236813843250275,0.5261971354484558,0.4150726795196533
7,0.5236954092979431,0.8012762665748596,0.2911525368690491,0.17749395966529846,0.7284676432609558,0.0,0.5319974422454834,0.0,0.0,0.0,0.4404952824115753,0.4071938097476959,0.4579251706600189,0.0,0.4402343034744263,0.7094433903694153,0.4345604777336121,0.4119755327701569,0.5202112793922424,0.3847724795341492
8,0.5997439026832581,0.9155424237251282,0.3012470901012421,0.1258634626865387,0.8540437817573547,0.0,0.5840890407562256,0.0,0.0,0.0,0.5519521832466125,0.4368963539600372,0.5362028479576111,0.0,0.495078980922699,0.7868090867996216,0.5431863069534302,0.4330916404724121,0.5717610716819763,0.4720082879066467
9,0.6294978260993958,0.9281808137893676,0.3272223472595215,0.14027979969978333,0.8191471695899963,0.0,0.5847361087799072,0.0,0.0,0.0,0.560552716255188,0.4492776691913605,0.5441355109214783,0.0,0.4852399826049805,0.8066695928573608,0.524530827999115,0.4687506556510925,0.5631640553474426,0.4876538515090942
10,0.7302823662757874,1.0955848693847656,0.43079128861427307,0.2542461454868317,1.0656857490539549,0.0,0.7482931017875671,0.0,0.0,0.0,0.7100780010223389,0.6121237874031067,0.6946499347686768,0.0,0.5964033603668213,0.9882739782333374,0.7332189679145813,0.4875627160072327,0.6372643113136292,0.6058306097984314
