,0,1,2,3,4,5,6,7,8,9
0,-1.2227272727272709,0.16360100628113,-1.433333333333331,0.1883420486049976,-1.115151515151509,0.17580041275255,-1.216666666666666,0.22230200587979818,-0.8106060606060606,0.14777691473611715
1,-0.9651515151515122,0.1636414140634766,-1.2424242424242404,0.18918267004307793,-0.8515151515151498,0.17846915607303548,-0.9863636363636319,0.22471285626015047,-0.6545454545454499,0.14962763699285683
2,-0.7666666666666666,0.1654195767242691,-0.7318181818181824,0.17261718980123636,-0.3893939393939361,0.18493688894474783,-0.28030303030303294,0.19420105454599584,-0.18636363636363562,0.1287896613067374
3,0.15606060606060623,0.21166400944081631,0.23030303030302068,0.24395501549830217,0.5772727272727263,0.25143554782636407,0.598484848484846,0.24445926159283143,0.3939393939393865,0.1620376448455958
4,0.9696969696969626,0.2489714378387692,1.228787878787867,0.2564925530148314,1.7575757575757622,0.27913680404400426,1.8030303030303108,0.2702952166284698,1.1893939393939368,0.17838115009928548
5,1.7303030303030287,0.2538887633043877,1.8712121212121335,0.2681371303291602,2.1803030303030324,0.2841021815945398,1.9893939393939464,0.2683312372657384,1.3106060606060588,0.17699978988641407
6,1.7575757575757622,0.24544781135543572,2.1303030303030335,0.27260603365805547,2.136363636363625,0.28249771446453503,2.2712121212121295,0.28880202833471913,1.504545454545454,0.19023256753791168
7,2.027272727272731,0.25398965294210885,2.2227272727272718,0.27713111137611746,2.1954545454545427,0.2925860754893301,2.245454545454555,0.2930207450417007,1.4742424242424201,0.1926114574829831
8,1.8090909090909069,0.24077354677465357,2.0439393939393957,0.26395905016742516,1.8757575757575706,0.27023405832905617,1.8818181818181845,0.2702799283509996,1.2348484848484853,0.17760109447954028
9,0.9484848484848474,0.21139442590992116,0.9106060606060584,0.21435276400834338,0.6545454545454543,0.20259065922843428,0.7090909090909037,0.1837713275417204,0.459090909090909,0.12093984571261758
10,-0.05303030303029921,0.17494272970799896,0.1303030303030317,0.18699891721965214,-0.35151515151515156,0.1885262548302771,0.031818181818179525,0.15188621230251054,0.013636363636364557,0.10038767827982288
11,-0.446969696969699,0.16052599490837097,-0.42727272727272947,0.17347207839727716,-0.6696969696969779,0.18695029613012248,-0.30909090909091663,0.1533536937015239,-0.21969696969696972,0.10038767827982288
12,-0.6878787878787884,0.1618283960004119,-0.950000000000002,0.19069251784911848,-0.8848484848484883,0.19876062266949893,-0.9454545454545427,0.17364350294699332,-0.6348484848484848,0.11495597432520789
13,-1.0984848484848486,0.17729370505249104,-1.404545454545456,0.20200646417936216,-1.3515151515151524,0.20234166343175736,-1.2530303030303003,0.17731701078590736,-0.82878787878788,0.11734669971449688
14,-1.0257575757575754,0.15108423571303442,-1.2151515151515158,0.15902076375676585,-1.2333333333333352,0.17002673586554237,-1.1969696969696964,0.16097841341862223,-0.7939393939393913,0.1060952324428739
15,-0.8257575757575797,0.12191312446720154,-1.0151515151515111,0.15902076375676583,-0.7712121212121215,0.15221776484328067,-0.5454545454545379,0.17248787237282076,-0.357575757575761,0.11524318520215063
16,-0.2409090909090894,0.1487801639671185,-0.3909090909090862,0.17069135065984645,0.012121212121209979,0.17593199287140043,-0.1772727272727348,0.19348906048902512,-0.09848484848484329,0.13023183396739985
17,0.07575757575757347,0.17143535996003892,0.19848484848485004,0.183937646639397,0.43484848484848904,0.20162152580868312,0.5469696969696969,0.19438821172978604,0.37575757575757596,0.1311109554714178
18,0.701515151515153,0.18004131757198924,0.9075757575757626,0.18322636498726458,1.2090909090909063,0.20259473857722357,1.3136363636363635,0.20276599711681653,0.886363636363634,0.13693214824554711
19,1.3469696969696932,0.1924139820695673,1.4712121212121243,0.1857350819343428,1.646969696969709,0.20557116561480943,1.675757575757575,0.20110849832658373,1.1303030303030281,0.13593265225990853
20,1.6272727272727217,0.19325399721096725,1.65757575757576,0.19495708364358016,1.68333333333333,0.206617785030498,1.6787878787878796,0.2085169989304833,1.1378787878787833,0.14060671368709357
21,1.5969696969696967,0.19434143933119957,1.4727272727272744,0.1997312243578131,1.5696969696969676,0.1973585904467817,1.4878787878787847,0.2265698221244847,0.9939393939393915,0.1516030048329523
22,1.3757575757575724,0.20650575802910087,1.1621212121212032,0.19118594643880724,1.2287878787878759,0.18908216763011387,1.0000000000000098,0.20167480574610028,0.6606060606060593,0.1354514947795576
23,0.9621212121212119,0.18337064483834312,0.6348484848484848,0.14496508556565552,0.7348484848484782,0.1513465728847764,0.6151515151515063,0.14806744052001697,0.40606060606060534,0.09918677597807889
24,0.598484848484846,0.13583534028161265,0.3545454545454607,0.08637798923796143,0.439393939393935,0.11338517692850085,0.22727272727273373,0.10728813448677765,0.15000000000000124,0.07160497697278255
25,0.18181818181817633,0.09989250420674327,0.29393939393939306,0.061509926632862755,0.23939393939393483,0.09592524637738489,0.34545454545453325,0.08947967126810386,0.22272727272727444,0.05863460180580758
26,0.2515151515151448,0.08188885836282578,0.3227272727272812,0.06397313485730607,0.20909090909090544,0.0809550431305207,0.28939393939394265,0.09274509632623164,0.19393939393939075,0.06091587479182159
